0,1,2,3,4,5,6,7,8,9,10
0.5151193101979245,-1.0762331540058585,0.22773076350874744,0.34041946972267967,-0.8136884879710939,0.53406460482118,-0.6419323192262189,-0.4470407251283147,-0.3282610141364265,-0.7024447375440576,1.5403709900750095
-0.6691880907676406,-0.28877673094810413,0.8958319476549657,1.0020712428497651,-0.2172115666631338,0.7739471116425416,1.3551055002866803,0.9033697546291928,-0.06188569111327524,0.26607414717901445,-0.8217119662436405
-1.4982032714435365,0.40024763922743106,-0.02280718054608411,0.1847366995751304,-0.40074292706558323,-0.6053773025802871,-1.022320475323914,-0.4602800435573232,0.404271124177238,0.0019326331636310493,0.4815062165528556
0.041396349811699026,-0.8793690482414199,0.1442181154904701,-0.9245030377261599,-0.44662576716619556,-0.12561228893756413,-0.8796749167872783,-0.30471805201663865,0.1378958011540867,0.44216848985593676,0.23715280727851337
0.9888422705841509,0.2033835334629923,-0.6073957166740249,2.4324066935803765,0.33338251454421386,0.05429959117845702,0.8558460454084555,1.8830793183748296,0.07130197039830038,0.08997980450209218,-0.08865173842061103
-0.4323266105745274,1.7782963795785014,-0.7744210127105796,0.9826108965813215,0.24161683434298914,1.2537121252852645,0.7845232661401377,0.5988654307622912,-0.7278239986711533,0.618262832532859,-0.5773585569692968
0.3966885701013684,-0.584072889594762,-0.4403704206374703,0.14581600703824296,0.6545623952485,0.3541527247051589,-0.14267286434799406,-0.18887401576290616,-0.7278239986711533,0.8824043465482414,0.6444084894024185
-1.142911051153866,1.5814322738140627,0.22773076350874744,-0.7688202675786104,-0.7219228077698694,-1.3849954497497121,-1.5453541899582446,-0.6820386272430135,0.204489631909876,-0.08611453817483009,0.23715280727851337
0.6335500502944816,-0.8793690482414199,-0.2733451246009161,1.2355953980710896,0.33338251454421386,0.8039324249952118,2.1634303319942823,1.4991390839339873,-0.3282610141364265,0.0019326331636310493,-1.1475165119427648
0.15982708990825512,-0.48564083671254266,-0.6073957166740249,0.14581600703824296,-0.2172115666631338,-0.8452598094016487,-1.1411917741044437,0.3373888917896489,0.204489631909876,0.5302156611943979,-0.8217119662436405
-0.07703439028485812,-0.9778011011236394,0.3947560595453021,-0.9828840765314911,-0.3548600869649709,-0.005671035526883356,-0.6419323192262189,-0.7515450489952162,0.8704279394677512,0.8824043465482414,0.5629573529776363
0.3966885701013684,-1.0762331540058585,0.3112434115270248,0.08743496823291194,0.6086795551478877,0.7139764849372012,-0.23776990337241782,-0.28154924476589216,-0.7278239986711533,-0.26220888085175187,0.40005508012807484
0.2782578300048112,1.4830002209318434,2.3155469639656787,1.0409919353866528,-0.03368020626068468,1.1337708718745838,0.4041351100424426,1.1019595310640997,-0.5280425064037914,-0.350256052190213,-1.4733210576418894
-0.4323266105745274,-0.48564083671254266,-1.1084716047836884,0.204197045843574,0.1957339942423771,0.53406460482118,0.9747173441889853,0.3208397437534067,-0.06188569111327524,-0.08611453817483009,-0.7945615874353832
